Timestamp,Source,Area,Severity,Console Stream,Message
"3/13/26, 9:39:29 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260217_143448.Neutragena 50 Zno2 +Tio2 14.9 mg after incubationspc.spc
"3/13/26, 9:39:29 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260217_143448.Neutragena 50 Zno2 +Tio2 14.9 mg after incubationspc.spc
"3/13/26, 9:39:28 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 175 {t:1773409168.910182,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260217_143303.Neutragena 30 Zno2 + Tio2 15.2 mg after incubationspc.spc"
"3/13/26, 9:39:28 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260217_143303.Neutragena 30 Zno2 + Tio2 15.2 mg after incubationspc.spc
"3/13/26, 9:39:28 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260217_143303.Neutragena 30 Zno2 + Tio2 15.2 mg after incubationspc.spc
"3/13/26, 9:39:28 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 171 {t:1773409168.769129,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260217_143123.Neutragena 30 Zno2 + Tio2 15.1 mg after incubationspc.spc"
"3/13/26, 9:39:28 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260217_143123.Neutragena 30 Zno2 + Tio2 15.1 mg after incubationspc.spc
"3/13/26, 9:39:28 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260217_143123.Neutragena 30 Zno2 + Tio2 15.1 mg after incubationspc.spc
"3/13/26, 9:39:28 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 16d {t:1773409168.636884,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260217_142946.Neutragena 30 Zno2+Tio2 14.5 mg after incubationspc.spc"
"3/13/26, 9:39:28 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260217_142946.Neutragena 30 Zno2+Tio2 14.5 mg after incubationspc.spc
"3/13/26, 9:39:28 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260217_142946.Neutragena 30 Zno2+Tio2 14.5 mg after incubationspc.spc
"3/13/26, 9:39:28 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 169 {t:1773409168.440707,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260217_132513.20 14.8 mgspc.spc"
"3/13/26, 9:39:28 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260217_132513.20 14.8 mgspc.spc
"3/13/26, 9:39:28 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260217_132513.20 14.8 mgspc.spc
"3/13/26, 9:39:28 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 165 {t:1773409168.301545,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260217_132350.20 14.5 mgspc.spc"
"3/13/26, 9:39:28 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260217_132350.20 14.5 mgspc.spc
"3/13/26, 9:39:28 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260217_132350.20 14.5 mgspc.spc
"3/13/26, 9:39:28 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 161 {t:1773409168.133298,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260217_132223.20 15.5 mgspc.spc"
"3/13/26, 9:39:28 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260217_132223.20 15.5 mgspc.spc
"3/13/26, 9:39:28 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260217_132223.20 15.5 mgspc.spc
"3/13/26, 9:39:27 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 15d {t:1773409167.953343,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260217_132056. 24 14.5 mgspc.spc"
"3/13/26, 9:39:27 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260217_132056. 24 14.5 mgspc.spc
"3/13/26, 9:39:27 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260217_132056. 24 14.5 mgspc.spc
"3/13/26, 9:39:27 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 159 {t:1773409167.816428,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260217_131926.24 14.9 mfspc.spc"
"3/13/26, 9:39:27 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260217_131926.24 14.9 mfspc.spc
"3/13/26, 9:39:27 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260217_131926.24 14.9 mfspc.spc
"3/13/26, 9:39:27 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 155 {t:1773409167.654527,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260217_131803. 24 15.8 mgspc.spc"
"3/13/26, 9:39:27 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260217_131803. 24 15.8 mgspc.spc
"3/13/26, 9:39:27 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260217_131803. 24 15.8 mgspc.spc
"3/13/26, 9:39:27 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 151 {t:1773409167.517875,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260217_131630.020426 15.5 mgspc.spc"
"3/13/26, 9:39:27 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260217_131630.020426 15.5 mgspc.spc
"3/13/26, 9:39:27 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260217_131630.020426 15.5 mgspc.spc
"3/13/26, 9:39:27 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 14d {t:1773409167.396049,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260217_131509.020426 14.5 mgspc.spc"
"3/13/26, 9:39:27 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260217_131509.020426 14.5 mgspc.spc
"3/13/26, 9:39:27 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260217_131509.020426 14.5 mgspc.spc
"3/13/26, 9:39:27 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260217_131335.020426 15.2 mgspc.spc
"3/13/26, 9:39:27 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 149 {t:1773409167.262886,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260217_131335.020426 15.2 mgspc.spc"
"3/13/26, 9:39:27 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260217_131335.020426 15.2 mgspc.spc
"3/13/26, 9:39:27 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 145 {t:1773409167.094605,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260217_131204.Base 012726 15.1 mgspc.spc"
"3/13/26, 9:39:27 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260217_131204.Base 012726 15.1 mgspc.spc
"3/13/26, 9:39:27 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260217_131204.Base 012726 15.1 mgspc.spc
"3/13/26, 9:39:26 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 141 {t:1773409166.970037,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260217_131031.Base 012726 15.1 mgspc.spc"
"3/13/26, 9:39:26 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260217_131031.Base 012726 15.1 mgspc.spc
"3/13/26, 9:39:26 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260217_131031.Base 012726 15.1 mgspc.spc
"3/13/26, 9:39:26 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 13d {t:1773409166.810852,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260217_130904.Base 012726 14.5 mgspc.spc"
"3/13/26, 9:39:26 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260217_130904.Base 012726 14.5 mgspc.spc
"3/13/26, 9:39:26 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260217_130904.Base 012726 14.5 mgspc.spc
"3/13/26, 9:39:26 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 139 {t:1773409166.672494,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260217_130716.Neutragena 50 Zno2 15.2 mgspc.spc"
"3/13/26, 9:39:26 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260217_130716.Neutragena 50 Zno2 15.2 mgspc.spc
"3/13/26, 9:39:26 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260217_130716.Neutragena 50 Zno2 15.2 mgspc.spc
"3/13/26, 9:39:26 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 135 {t:1773409166.545740,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260217_130543.Neutragena 50 Zno2 15.5 mgspc.spc"
"3/13/26, 9:39:26 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260217_130543.Neutragena 50 Zno2 15.5 mgspc.spc
"3/13/26, 9:39:26 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260217_130543.Neutragena 50 Zno2 15.5 mgspc.spc
"3/13/26, 9:39:26 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 131 {t:1773409166.414090,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260217_130400.Neutragena 50 Zno2 14.9 mgspc.spc"
"3/13/26, 9:39:26 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260217_130400.Neutragena 50 Zno2 14.9 mgspc.spc
"3/13/26, 9:39:26 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260217_130400.Neutragena 50 Zno2 14.9 mgspc.spc
"3/13/26, 9:39:26 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 12d {t:1773409166.253143,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260217_130228.Neutragena 30 zno+Tio2 15.2 mgspc.spc"
"3/13/26, 9:39:26 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260217_130228.Neutragena 30 zno+Tio2 15.2 mgspc.spc
"3/13/26, 9:39:26 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260217_130228.Neutragena 30 zno+Tio2 15.2 mgspc.spc
"3/13/26, 9:39:26 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 129 {t:1773409166.135326,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260217_130043.neutragena 30 Zno+Tio2 15.1 mgspc.spc"
"3/13/26, 9:39:26 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260217_130043.neutragena 30 Zno+Tio2 15.1 mgspc.spc
"3/13/26, 9:39:26 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260217_130043.neutragena 30 Zno+Tio2 15.1 mgspc.spc
"3/13/26, 9:39:25 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 125 {t:1773409165.972633,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260217_125906.Neutragena 30 Zno2+Tio2 14.5 mgspc.spc"
"3/13/26, 9:39:25 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260217_125906.Neutragena 30 Zno2+Tio2 14.5 mgspc.spc
"3/13/26, 9:39:25 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260217_125906.Neutragena 30 Zno2+Tio2 14.5 mgspc.spc
"3/13/26, 9:39:25 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 121 {t:1773409165.839834,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260207_143756. cerva 30 14.7 mg tio2 zno2 combo after incubationspc.spc"
"3/13/26, 9:39:25 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260207_143756. cerva 30 14.7 mg tio2 zno2 combo after incubationspc.spc
"3/13/26, 9:39:25 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_143756. cerva 30 14.7 mg tio2 zno2 combo after incubationspc.spc
"3/13/26, 9:39:25 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 11d {t:1773409165.720556,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260207_143620. cerva 30 15 mf tio2 zno2 combo after incubationspc.spc"
"3/13/26, 9:39:25 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260207_143620. cerva 30 15 mf tio2 zno2 combo after incubationspc.spc
"3/13/26, 9:39:25 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_143620. cerva 30 15 mf tio2 zno2 combo after incubationspc.spc
"3/13/26, 9:39:25 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 119 {t:1773409165.602570,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260207_143438.cerva 30 a4.9 mg tio2 zno2 combo after incubationspc.spc"
"3/13/26, 9:39:25 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260207_143438.cerva 30 a4.9 mg tio2 zno2 combo after incubationspc.spc
"3/13/26, 9:39:25 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_143438.cerva 30 a4.9 mg tio2 zno2 combo after incubationspc.spc
"3/13/26, 9:39:25 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 115 {t:1773409165.443628,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260207_143242. cetaphil 40 14.5 mg tio2 zno2 combo after incubation spc.spc"
"3/13/26, 9:39:25 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260207_143242. cetaphil 40 14.5 mg tio2 zno2 combo after incubation spc.spc
"3/13/26, 9:39:25 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_143242. cetaphil 40 14.5 mg tio2 zno2 combo after incubation spc.spc
"3/13/26, 9:39:25 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 111 {t:1773409165.323734,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260207_143105. cetaphil 40 15 mg tio2 zno2 combo after incubation spc.spc"
"3/13/26, 9:39:25 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260207_143105. cetaphil 40 15 mg tio2 zno2 combo after incubation spc.spc
"3/13/26, 9:39:25 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_143105. cetaphil 40 15 mg tio2 zno2 combo after incubation spc.spc
"3/13/26, 9:39:25 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 10d {t:1773409165.162671,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260207_142931. cteaphil 40 14.5 mg tio2 zno2 combo after incubation.spc"
"3/13/26, 9:39:25 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260207_142931. cteaphil 40 14.5 mg tio2 zno2 combo after incubation.spc
"3/13/26, 9:39:25 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_142931. cteaphil 40 14.5 mg tio2 zno2 combo after incubation.spc
"3/13/26, 9:39:25 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 109 {t:1773409165.030111,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260207_142711. CVS 50 16.1 mg tio2 zno2 combo after incubationspc.spc"
"3/13/26, 9:39:25 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260207_142711. CVS 50 16.1 mg tio2 zno2 combo after incubationspc.spc
"3/13/26, 9:39:25 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_142711. CVS 50 16.1 mg tio2 zno2 combo after incubationspc.spc
"3/13/26, 9:39:24 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 105 {t:1773409164.909496,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260207_142535. CVS 50 14.5 mg tio2 zno2 combo after incubationspc.spc"
"3/13/26, 9:39:24 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260207_142535. CVS 50 14.5 mg tio2 zno2 combo after incubationspc.spc
"3/13/26, 9:39:24 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_142535. CVS 50 14.5 mg tio2 zno2 combo after incubationspc.spc
"3/13/26, 9:39:24 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L 101 {t:1773409164.777443,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260207_142044. CVS 50 15.2 mg tio2 zno2 combo after incubation spc.spc"
"3/13/26, 9:39:24 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260207_142044. CVS 50 15.2 mg tio2 zno2 combo after incubation spc.spc
"3/13/26, 9:39:24 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_142044. CVS 50 15.2 mg tio2 zno2 combo after incubation spc.spc
"3/13/26, 9:39:24 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L fd {t:1773409164.633257,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260207_132557. cerva 30 14.7 mg tio2 zno2 combo spc.spc"
"3/13/26, 9:39:24 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260207_132557. cerva 30 14.7 mg tio2 zno2 combo spc.spc
"3/13/26, 9:39:24 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_132557. cerva 30 14.7 mg tio2 zno2 combo spc.spc
"3/13/26, 9:39:24 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L f9 {t:1773409164.515927,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260207_132422. cerva 30 15 mg tio2 zno2 combo spc.spc"
"3/13/26, 9:39:24 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260207_132422. cerva 30 15 mg tio2 zno2 combo spc.spc
"3/13/26, 9:39:24 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_132422. cerva 30 15 mg tio2 zno2 combo spc.spc
"3/13/26, 9:39:24 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L f5 {t:1773409164.355498,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260207_132249. cerva 30 14.9 mg tio2 zno2 combospc.spc"
"3/13/26, 9:39:24 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260207_132249. cerva 30 14.9 mg tio2 zno2 combospc.spc
"3/13/26, 9:39:24 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_132249. cerva 30 14.9 mg tio2 zno2 combospc.spc
"3/13/26, 9:39:24 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L f1 {t:1773409164.225569,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260207_132109. cetaphil 40 14.5 mg tio2 zno2 combo spc.spc"
"3/13/26, 9:39:24 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260207_132109. cetaphil 40 14.5 mg tio2 zno2 combo spc.spc
"3/13/26, 9:39:24 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_132109. cetaphil 40 14.5 mg tio2 zno2 combo spc.spc
"3/13/26, 9:39:24 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L ed {t:1773409164.107045,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260207_131744. cetaphil 40 15 mg tio2 zno2 combo spc.spc"
"3/13/26, 9:39:24 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260207_131744. cetaphil 40 15 mg tio2 zno2 combo spc.spc
"3/13/26, 9:39:24 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_131744. cetaphil 40 15 mg tio2 zno2 combo spc.spc
"3/13/26, 9:39:23 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L e9 {t:1773409163.988938,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260207_131603. cetaphil 40 14.5 mg tio2 zno2 combo spc.spc"
"3/13/26, 9:39:23 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260207_131603. cetaphil 40 14.5 mg tio2 zno2 combo spc.spc
"3/13/26, 9:39:23 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_131603. cetaphil 40 14.5 mg tio2 zno2 combo spc.spc
"3/13/26, 9:39:23 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L e5 {t:1773409163.858454,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260207_131425. CVS 50 14.5 mg tio2 zno2 combo spc.spc"
"3/13/26, 9:39:23 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260207_131425. CVS 50 14.5 mg tio2 zno2 combo spc.spc
"3/13/26, 9:39:23 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_131425. CVS 50 14.5 mg tio2 zno2 combo spc.spc
"3/13/26, 9:39:23 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L e1 {t:1773409163.738854,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260207_131235. CVS 50 16.1 mg tio2 zno2 combo spc.spc"
"3/13/26, 9:39:23 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260207_131235. CVS 50 16.1 mg tio2 zno2 combo spc.spc
"3/13/26, 9:39:23 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_131235. CVS 50 16.1 mg tio2 zno2 combo spc.spc
"3/13/26, 9:39:23 AM",Console,Console,Error,stderr,"OSLOG-4656429A-A891-454C-9E01-D77F65BEF9DE 7 80 L dd {t:1773409163.619510,type:""Error"",offset:0x39c4e0}	[Warning] [Import/Parsing] SPC header missing file=File_260207_131047.CVS 50 15.2 mg tio2 zno2 combospc.spc"
"3/13/26, 9:39:23 AM",Console,Console,Warning,stdout,[Warning] [Import/Parsing] SPC header missing file=File_260207_131047.CVS 50 15.2 mg tio2 zno2 combospc.spc
"3/13/26, 9:39:23 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_131047.CVS 50 15.2 mg tio2 zno2 combospc.spc
"3/13/26, 9:17:24 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_143756. cerva 30 14.7 mg tio2 zno2 combo after incubationspc.spc
"3/13/26, 9:17:24 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_143620. cerva 30 15 mf tio2 zno2 combo after incubationspc.spc
"3/13/26, 9:17:24 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_143438.cerva 30 a4.9 mg tio2 zno2 combo after incubationspc.spc
"3/13/26, 9:17:24 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_143242. cetaphil 40 14.5 mg tio2 zno2 combo after incubation spc.spc
"3/13/26, 9:17:24 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_143105. cetaphil 40 15 mg tio2 zno2 combo after incubation spc.spc
"3/13/26, 9:17:24 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_142931. cteaphil 40 14.5 mg tio2 zno2 combo after incubation.spc
"3/13/26, 9:17:24 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_142711. CVS 50 16.1 mg tio2 zno2 combo after incubationspc.spc
"3/13/26, 9:17:24 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_142535. CVS 50 14.5 mg tio2 zno2 combo after incubationspc.spc
"3/13/26, 9:17:24 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_142044. CVS 50 15.2 mg tio2 zno2 combo after incubation spc.spc
"3/13/26, 9:17:24 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_132557. cerva 30 14.7 mg tio2 zno2 combo spc.spc
"3/13/26, 9:17:24 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_132422. cerva 30 15 mg tio2 zno2 combo spc.spc
"3/13/26, 9:17:24 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_132249. cerva 30 14.9 mg tio2 zno2 combospc.spc
"3/13/26, 9:17:24 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_132109. cetaphil 40 14.5 mg tio2 zno2 combo spc.spc
"3/13/26, 9:17:24 AM",Instrumentation,Import/Parsing,Warning,,SPC header missing file=File_260207_131744. cetaphil 40 15 mg tio2 zno2 combo spc.spc
